%NUM%LIT%ID%EOFL%OPR%RCB%OPM%AB_P%FC_P%PT_V%VIR%inicio%varinicio%varfim%escreva%leia%se%entao  %fimse%repita%fimrepita%fim%inteiro%literal%real%P%V%LV%D%L%TIPO%A%ES%ARG%CMD%LD%OPRD%COND%CAB%EXP_R%CP%R%CABR%CPR
0%%%%%%%%%%%%s2%%%%%%%%%%%%%%1%%%%%%%%%%%%%%%%%%
1%%%%a%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
2%%%%%%%%%%%%%s65%%%%%%%%%%%%%%3%%%%%%%%%%%%%%%%%
3%%%s12%%%%%%%%%%%%s11%s10%s14%%%s16%%s9%%%%%%%%%%4%5%%6%%%7%13%%%8%15%
4%%%%r2%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
5%%%s12%%%%%%%%%%%%s11%s10%s14%%%s16%%s9%%%%%%%%%%17%5%%6%%%7%13%%%8%15%
6%%%s12%%%%%%%%%%%%s11%s10%s14%%%s16%%s9%%%%%%%%%%18%5%%6%%%7%13%%%8%15%
7%%%s12%%%%%%%%%%%%s11%s10%s14%%%s16%%s9%%%%%%%%%%19%5%%6%%%7%13%%%8%15%
8%%%s12%%%%%%%%%%%%s11%s10%s14%%%s16%%s9%%%%%%%%%%20%5%%6%%%7%13%%%8%15%
9%%%%r39%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
10%%%s21%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
11%s25%s24%s26%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%23%%%%%%%%%%
12%%%%%%s28%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
13%%%s12%%%%%%%%%%%%s11%s10%s14%%s40%%%%%%%%%%%%%%37%%38%%%39%13%%36%%%
14%%%%%%%%s44%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
15%%%s12%%%%%%%%%%%%s11%s10%s14%%%%s55%%%%%%%%%%%%52%%53%%%54%13%%%%%51
16%%%%%%%%s59%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
17%%%%r12%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
18%%%%r18%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
19%%%%r24%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
20%%%%r32%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
21%%%%%%%%%%s22%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
22%%%r13%%%%%%%%%%%%r13%r13%r13%%r13%r13%r13%r13%%%%%%%%%%%%%%%%%%%%%%
23%%%%%%%%%%s27%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
24%%%%%%%%%%r15%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
25%%%%%%%%%%r16%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
26%%%%%%%%%%r17%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
27%%%r14%%%%%%%%%%%%r14%r14%r14%%r14%r14%r14%r14%%%%%%%%%%%%%%%%%%%%%%
28%s34%%s33%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%29%31%%%%%%%
29%%%%%%%%%%s30%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
30%%%r19%%%%%%%%%%%%r19%r19%r19%%r19%r19%r19%r19%%%%%%%%%%%%%%%%%%%%%%
31%%%%%%%s32%%%r21%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
32%s34%%s33%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%35%%%%%%%
33%%%%%r22%%r22%%r22%r22%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
34%%%%%r23%%r23%%r23%r23%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
35%%%%%%%%%%r20%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
36%%%r25%%%%%%%%%%%%r25%r25%r25%%r25%r25%r25%r25%%%%%%%%%%%%%%%%%%%%%%
37%%%s12%%%%%%%%%%%%s11%s10%s14%%s40%%%%%%%%%%%%%%37%%38%%%39%13%%41%%%
38%%%s12%%%%%%%%%%%%s11%s10%s14%%s40%%%%%%%%%%%%%%37%%38%%%39%13%%42%%%
39%%%s12%%%%%%%%%%%%s11%s10%s14%%s40%%%%%%%%%%%%%%37%%38%%%39%13%%43%%%
